Event.Clearance.Group	Event.Clearance.Date	Latitude	Longitude
SUSPICIOUS CIRCUMSTANCES	02/10/2017 03:20:16 AM	47.685837	-122.39573
DISTURBANCES	05/13/2017 04:59:51 AM	47.685837	-122.39573
FALSE ALACAD	04/08/2017 09:04:42 PM	47.685837	-122.39573
SUSPICIOUS CIRCUMSTANCES	01/17/2017 12:37:10 PM	47.63302	-122.39572
ASSAULTS	03/25/2017 11:21:01 AM	47.682373	-122.39572
ANIMAL COMPLAINTS	07/13/2017 02:59:10 PM	47.683075	-122.39572
FALSE ALACAD	12/24/2017 11:56:43 PM	47.683994	-122.39572
PROPERTY DAMAGE	09/26/2017 04:31:38 PM	47.63339	-122.39571
TRAFFIC RELATED CALLS	11/02/2017 07:21:38 PM	47.63339	-122.39571
FALSE ALACAD	09/29/2017 09:53:45 PM	47.63339	-122.39571
FALSE ALACAD	06/21/2017 09:48:23 AM	47.63339	-122.39571
SUSPICIOUS CIRCUMSTANCES	11/21/2017 03:32:11 PM	47.634117	-122.39571
SUSPICIOUS CIRCUMSTANCES	05/14/2017 03:43:19 AM	47.63555	-122.395706
BURGLARY	12/09/2017 04:43:39 PM	47.63555	-122.395706
PERSON DOWN/INJURY	04/19/2017 09:45:33 PM	47.636303	-122.395706
MOTOR VEHICLE COLLISION INVESTIGATION	05/01/2017 05:06:43 PM	47.680946	-122.395706
MOTOR VEHICLE COLLISION INVESTIGATION	05/21/2017 08:35:07 PM	47.678024	-122.39569
FALSE ALACAD	01/07/2017 04:56:15 PM	47.67838	-122.39569
SUSPICIOUS CIRCUMSTANCES	12/13/2017 04:42:17 AM	47.678734	-122.39569
OTHER PROPERTY	01/05/2017 06:09:22 PM	47.694954	-122.39569
SUSPICIOUS CIRCUMSTANCES	05/17/2017 02:30:18 PM	47.63882	-122.39568
SUSPICIOUS CIRCUMSTANCES	04/17/2017 07:25:35 AM	47.67444	-122.39568
TRAFFIC RELATED CALLS	02/24/2017 11:59:58 PM	47.637783	-122.395676
DISTURBANCES	06/30/2017 12:01:00 AM	47.638462	-122.395676
FALSE ALACAD	12/16/2017 02:11:53 PM	47.638462	-122.395676
FALSE ALACAD	08/27/2017 09:57:15 AM	47.638462	-122.395676
TRAFFIC RELATED CALLS	01/31/2017 02:39:50 PM	47.6737	-122.395676
DISTURBANCES	07/31/2017 04:46:09 PM	47.674812	-122.395676
MOTOR VEHICLE COLLISION INVESTIGATION	08/14/2017 07:50:35 PM	47.63956	-122.39567
OTHER PROPERTY	06/28/2017 02:34:20 PM	47.647736	-122.39567
SUSPICIOUS CIRCUMSTANCES	04/04/2017 02:21:09 PM	47.672607	-122.39567
MOTOR VEHICLE COLLISION INVESTIGATION	12/26/2017 07:40:31 PM	47.640358	-122.39566
SUSPICIOUS CIRCUMSTANCES	05/10/2017 03:24:17 PM	47.656013	-122.39566
DISTURBANCES	08/05/2017 02:02:04 AM	47.671654	-122.39566
HAZARDS	01/11/2017 01:55:16 AM	47.649555	-122.39565
FRAUD CALLS	06/17/2017 05:05:29 PM	47.649555	-122.39565
FALSE ALACAD	08/30/2017 02:22:01 PM	47.649555	-122.39565
SUSPICIOUS CIRCUMSTANCES	10/27/2017 06:18:32 PM	47.649555	-122.39565
"PERSONS - LOST, FOUND, MISSING"	08/16/2017 03:06:47 AM	47.649555	-122.39565
TRAFFIC RELATED CALLS	07/24/2017 01:43:29 PM	47.670197	-122.39565
CAR PROWL	11/27/2017 08:43:45 AM	47.670197	-122.39565
"PROPERTY - MISSING, FOUND"	08/30/2017 09:04:12 AM	47.670197	-122.39565
TRAFFIC RELATED CALLS	06/13/2017 08:10:09 AM	47.670563	-122.39565
TRAFFIC RELATED CALLS	11/28/2017 03:53:30 PM	47.670563	-122.39565
AUTO THEFTS	03/31/2017 10:13:52 PM	47.670925	-122.39565
TRAFFIC RELATED CALLS	09/15/2017 12:20:43 PM	47.66864	-122.395645
TRAFFIC RELATED CALLS	12/26/2017 08:51:26 AM	47.66864	-122.395645
SUSPICIOUS CIRCUMSTANCES	04/07/2017 03:12:19 AM	47.669468	-122.395645
TRAFFIC RELATED CALLS	11/28/2017 09:11:26 PM	47.669468	-122.395645
FALSE ALACAD	08/05/2017 04:18:46 PM	47.669468	-122.395645
FALSE ALACAD	04/23/2017 05:29:40 PM	47.642174	-122.39564
ANIMAL COMPLAINTS	02/22/2017 07:39:51 PM	47.642174	-122.39564
BURGLARY	05/18/2017 11:19:11 AM	47.642174	-122.39564
FRAUD CALLS	08/29/2017 01:55:57 PM	47.642174	-122.39564
FALSE ALACAD	09/05/2017 12:12:31 PM	47.642174	-122.39564
FALSE ALACAD	12/25/2017 06:22:17 PM	47.65504	-122.39564
SUSPICIOUS CIRCUMSTANCES	09/04/2017 06:00:02 PM	47.65504	-122.39564
BURGLARY	12/21/2017 07:19:19 PM	47.65504	-122.39564
SUSPICIOUS CIRCUMSTANCES	12/08/2017 06:03:13 AM	47.643192	-122.39563
FALSE ALACAD	01/08/2017 04:35:20 PM	47.6439	-122.39562
FALSE ALACAD	06/29/2017 10:14:23 AM	47.6439	-122.39562
SUSPICIOUS CIRCUMSTANCES	06/29/2017 11:12:25 AM	47.6439	-122.39562
MOTOR VEHICLE COLLISION INVESTIGATION	01/10/2017 10:21:19 PM	47.654068	-122.395615
BURGLARY	12/04/2017 02:52:05 PM	47.64572	-122.3956
FALSE ALACAD	11/23/2017 03:30:21 PM	47.64572	-122.3956
TRAFFIC RELATED CALLS	12/25/2017 12:39:10 AM	47.646828	-122.39559
TRAFFIC RELATED CALLS	07/29/2017 07:37:17 AM	47.646828	-122.39559
TRAFFIC RELATED CALLS	01/21/2017 10:10:34 AM	47.646828	-122.39559
FALSE ALACAD	04/04/2017 09:55:26 AM	47.651806	-122.39557
FALSE ALACAD	04/12/2017 02:11:51 PM	47.651806	-122.39557
FALSE ALACAD	10/26/2017 05:15:43 PM	47.651806	-122.39557
PROWLER	07/25/2017 11:30:54 PM	47.652714	-122.39556
FALSE ALACAD	12/02/2017 01:52:16 PM	47.652714	-122.39556
DISTURBANCES	10/30/2017 08:46:32 AM	47.637592	-122.39553
PROPERTY DAMAGE	04/22/2017 05:16:53 PM	47.637592	-122.39553
SUSPICIOUS CIRCUMSTANCES	05/25/2017 01:55:19 AM	47.637592	-122.39553
MOTOR VEHICLE COLLISION INVESTIGATION	05/31/2017 12:20:34 PM	47.637592	-122.39553
DISTURBANCES	12/14/2017 06:16:31 PM	47.637592	-122.39553
SUSPICIOUS CIRCUMSTANCES	01/17/2017 12:06:53 AM	47.647778	-122.395485
FRAUD CALLS	08/30/2017 01:18:07 PM	47.650894	-122.395485
MOTOR VEHICLE COLLISION INVESTIGATION	12/08/2017 10:28:01 AM	47.657696	-122.39543
BURGLARY	09/13/2017 05:29:59 AM	47.66827	-122.39538
HARBOR CALLS	07/14/2017 06:16:06 AM	47.66827	-122.39538
DISTURBANCES	06/23/2017 12:19:33 AM	47.69057	-122.395325
NARCOTICS COMPLAINTS	08/24/2017 05:16:27 PM	47.69057	-122.395325
PROPERTY DAMAGE	08/08/2017 11:53:55 AM	47.69057	-122.395325
BURGLARY	04/14/2017 03:12:26 PM	47.69057	-122.395325
SUSPICIOUS CIRCUMSTANCES	09/17/2017 04:33:19 PM	47.69057	-122.395325
SUSPICIOUS CIRCUMSTANCES	06/04/2017 02:38:51 AM	47.69057	-122.395325
CAR PROWL	07/29/2017 08:40:50 AM	47.69057	-122.395325
TRESPASS	03/30/2017 02:30:21 AM	47.63128	-122.39531
FALSE ALACAD	07/25/2017 09:38:14 PM	47.63669	-122.395294
MOTOR VEHICLE COLLISION INVESTIGATION	05/23/2017 10:44:13 AM	47.64864	-122.39527
FALSE ALACAD	06/17/2017 11:52:11 AM	47.637047	-122.395134
PERSON DOWN/INJURY	05/08/2017 08:58:06 AM	47.668644	-122.39507
AUTO THEFTS	05/08/2017 11:17:32 AM	47.668644	-122.39507
FRAUD CALLS	08/07/2017 01:13:33 PM	47.668644	-122.39507
BURGLARY	03/22/2017 01:47:35 AM	47.668644	-122.39507
SUSPICIOUS CIRCUMSTANCES	08/08/2017 01:43:11 PM	47.668644	-122.39507
"THREATS, HARASSMENT"	02/10/2017 08:42:20 PM	47.668644	-122.39507
DISTURBANCES	03/10/2017 11:15:42 PM	47.668644	-122.39507
BURGLARY	07/25/2017 07:45:45 PM	47.668644	-122.39507
DISTURBANCES	03/10/2017 09:32:35 PM	47.668644	-122.39507
BURGLARY	06/28/2017 11:49:59 PM	47.668644	-122.39507
DISTURBANCES	10/19/2017 11:30:55 PM	47.668644	-122.39507
CAR PROWL	08/27/2017 04:34:46 PM	47.668644	-122.39507
BURGLARY	09/22/2017 02:28:50 PM	47.668644	-122.39507
DISTURBANCES	07/02/2017 11:10:12 PM	47.668644	-122.39507
SUSPICIOUS CIRCUMSTANCES	01/18/2017 09:41:10 PM	47.668644	-122.39507
MOTOR VEHICLE COLLISION INVESTIGATION	10/06/2017 10:14:41 PM	47.668644	-122.39507
SUSPICIOUS CIRCUMSTANCES	08/12/2017 05:46:48 PM	47.668644	-122.39507
CAR PROWL	07/30/2017 07:45:12 PM	47.668644	-122.39507
SUSPICIOUS CIRCUMSTANCES	12/13/2017 10:10:51 PM	47.68676	-122.39506
SUSPICIOUS CIRCUMSTANCES	11/08/2017 01:32:17 PM	47.69974	-122.39505
FALSE ALACAD	04/09/2017 02:07:16 AM	47.633026	-122.39499
FALSE ALACAD	04/23/2017 11:32:57 PM	47.633026	-122.39499
OTHER PROPERTY	10/09/2017 10:24:46 PM	47.633026	-122.39499
FALSE ALACAD	11/26/2017 05:26:43 PM	47.633026	-122.39499
FALSE ALACAD	12/13/2017 01:32:52 PM	47.633026	-122.39499
FALSE ALACAD	10/06/2017 06:22:44 PM	47.633026	-122.39499
SUSPICIOUS CIRCUMSTANCES	03/20/2017 06:24:00 PM	47.63448	-122.39498
CAR PROWL	04/25/2017 02:25:52 PM	47.63448	-122.39498
FALSE ALACAD	03/27/2017 08:58:26 PM	47.63448	-122.39498
CAR PROWL	02/02/2017 08:27:46 AM	47.63448	-122.39498
OTHER PROPERTY	03/13/2017 07:22:56 PM	47.63592	-122.39497
FALSE ALACAD	06/07/2017 03:40:14 PM	47.658947	-122.394966
SUSPICIOUS CIRCUMSTANCES	10/22/2017 01:19:29 AM	47.658947	-122.394966
FALSE ALACAD	02/28/2017 10:40:27 AM	47.66068	-122.39496
FALSE ALACAD	04/07/2017 04:49:38 PM	47.66068	-122.39496
BURGLARY	12/29/2017 04:09:25 AM	47.66068	-122.39496
SUSPICIOUS CIRCUMSTANCES	01/24/2017 09:03:02 PM	47.63812	-122.39495
"NUISANCE, MISCHIEF"	01/06/2017 11:20:28 PM	47.63812	-122.39495
CAR PROWL	09/29/2017 09:00:32 PM	47.63883	-122.39495
FALSE ALACAD	12/30/2017 01:13:45 AM	47.63956	-122.394936
FALSE ALACAD	05/25/2017 12:08:20 PM	47.651356	-122.3949
MOTOR VEHICLE COLLISION INVESTIGATION	09/03/2017 02:04:53 PM	47.65226	-122.39489
AUTO THEFTS	09/04/2017 01:41:31 PM	47.65226	-122.39489
AUTO THEFTS	02/09/2017 09:05:02 PM	47.653168	-122.39489
TRAFFIC RELATED CALLS	04/21/2017 11:28:37 AM	47.69057	-122.39482
TRAFFIC RELATED CALLS	12/22/2017 01:51:00 PM	47.65045	-122.39481
BURGLARY	12/18/2017 04:23:13 PM	47.65045	-122.39481
BEHAVIORAL HEALTH	04/26/2017 05:00:48 PM	47.661316	-122.394646
FALSE ALACAD	09/18/2017 08:48:56 PM	47.63631	-122.39456
FALSE ALACAD	10/13/2017 07:31:42 PM	47.66764	-122.394554
FALSE ALACAD	09/29/2017 06:39:09 PM	47.66764	-122.394554
FALSE ALACAD	10/18/2017 11:17:30 PM	47.66764	-122.394554
FALSE ALACAD	10/20/2017 06:19:39 AM	47.66764	-122.394554
FALSE ALACAD	10/20/2017 08:45:44 AM	47.66764	-122.394554
FALSE ALACAD	09/15/2017 10:33:27 PM	47.66764	-122.394554
FALSE ALACAD	09/30/2017 10:02:10 PM	47.66764	-122.394554
FALSE ALACAD	10/10/2017 07:50:44 PM	47.66764	-122.394554
TRAFFIC RELATED CALLS	12/07/2017 02:50:37 PM	47.69057	-122.394554
SUSPICIOUS CIRCUMSTANCES	07/31/2017 10:11:22 PM	47.65407	-122.39454
PROPERTY DAMAGE	08/09/2017 05:04:27 PM	47.654976	-122.39453
FALSE ALACAD	02/18/2017 12:05:37 PM	47.655876	-122.39453
TRAFFIC RELATED CALLS	03/21/2017 07:52:02 PM	47.668648	-122.39451
PROPERTY DAMAGE	06/11/2017 05:33:21 PM	47.668648	-122.39451
PERSON DOWN/INJURY	10/10/2017 09:24:35 AM	47.668648	-122.39451
BEHAVIORAL HEALTH	04/04/2017 11:05:48 PM	47.656338	-122.39448
FALSE ALACAD	10/17/2017 09:16:42 AM	47.656338	-122.39448
SUSPICIOUS CIRCUMSTANCES	07/01/2017 01:25:00 AM	47.656338	-122.39448
FALSE ALACAD	10/02/2017 02:50:44 PM	47.656338	-122.39448
MOTOR VEHICLE COLLISION INVESTIGATION	04/27/2017 11:31:52 AM	47.659496	-122.394394
CAR PROWL	07/22/2017 06:40:46 AM	47.689644	-122.394394
FALSE ALACAD	04/04/2017 04:44:35 PM	47.689644	-122.394394
FALSE ALACAD	09/23/2017 05:32:08 PM	47.689644	-122.394394
FALSE ALACAD	10/29/2017 02:36:11 PM	47.689644	-122.394394
SUSPICIOUS CIRCUMSTANCES	04/03/2017 09:38:31 AM	47.68676	-122.39439
TRAFFIC RELATED CALLS	08/25/2017 02:40:17 AM	47.68676	-122.39439
HAZARDS	12/20/2017 06:04:39 PM	47.68676	-122.39439
FALSE ALACAD	05/27/2017 01:14:16 PM	47.68719	-122.39439
AUTO THEFTS	09/10/2017 10:41:47 AM	47.68815	-122.39439
"PERSONS - LOST, FOUND, MISSING"	12/07/2017 01:12:18 AM	47.68815	-122.39439
PROPERTY DAMAGE	06/05/2017 04:50:42 PM	47.685844	-122.39438
TRAFFIC RELATED CALLS	06/27/2017 02:02:32 PM	47.684006	-122.39437
FRAUD CALLS	02/23/2017 03:06:42 PM	47.684006	-122.39437
PERSON DOWN/INJURY	09/20/2017 03:30:20 PM	47.684006	-122.39437
"PROPERTY - MISSING, FOUND"	11/16/2017 04:36:25 PM	47.68167	-122.39436
SUSPICIOUS CIRCUMSTANCES	06/24/2017 05:31:33 AM	47.68167	-122.39436
SUSPICIOUS CIRCUMSTANCES	07/28/2017 01:13:04 AM	47.68167	-122.39436
SUSPICIOUS CIRCUMSTANCES	01/31/2017 04:37:17 AM	47.68167	-122.39436
TRESPASS	10/06/2017 03:26:20 PM	47.68167	-122.39436
SUSPICIOUS CIRCUMSTANCES	02/27/2017 03:20:53 AM	47.68167	-122.39436
FALSE ALACAD	03/16/2017 04:12:07 PM	47.682384	-122.39436
DISTURBANCES	06/29/2017 03:28:06 AM	47.682384	-122.39436
CAR PROWL	02/07/2017 07:21:06 PM	47.680958	-122.394356
"PERSONS - LOST, FOUND, MISSING"	01/25/2017 08:12:51 PM	47.680244	-122.39435
"NUISANCE, MISCHIEF"	01/12/2017 04:59:44 PM	47.661316	-122.39433
FALSE ALACAD	06/22/2017 05:17:24 PM	47.67445	-122.39433
FALSE ALACAD	07/23/2017 11:28:53 PM	47.67445	-122.39433
BURGLARY	02/09/2017 11:18:00 PM	47.67445	-122.39433
AUTO THEFTS	03/27/2017 11:42:36 AM	47.67445	-122.39433
FALSE ALACAD	07/15/2017 10:20:12 AM	47.67445	-122.39433
FALSE ALACAD	07/16/2017 06:04:07 AM	47.67445	-122.39433
FALSE ALACAD	06/21/2017 02:14:39 PM	47.67445	-122.39433
BURGLARY	12/19/2017 03:36:17 AM	47.67445	-122.39433
DISTURBANCES	06/03/2017 11:58:52 PM	47.675194	-122.39433
TRAFFIC RELATED CALLS	11/03/2017 04:58:47 PM	47.675194	-122.39433
PERSON DOWN/INJURY	04/05/2017 05:45:15 AM	47.67875	-122.39433
ANIMAL COMPLAINTS	08/08/2017 01:44:27 PM	47.67875	-122.39433
TRAFFIC RELATED CALLS	05/22/2017 08:59:38 AM	47.67947	-122.39433
TRAFFIC RELATED CALLS	02/09/2017 03:12:59 PM	47.672974	-122.394325
TRAFFIC RELATED CALLS	05/18/2017 02:54:02 PM	47.672974	-122.394325
TRAFFIC RELATED CALLS	06/03/2017 11:39:22 AM	47.672974	-122.394325
TRAFFIC RELATED CALLS	05/28/2017 10:41:02 AM	47.673706	-122.394325
SUSPICIOUS CIRCUMSTANCES	06/13/2017 10:11:27 PM	47.673706	-122.394325
ASSAULTS	01/01/2017 01:28:21 AM	47.673706	-122.394325
FALSE ALACAD	07/25/2017 01:29:12 PM	47.677322	-122.394325
FALSE ALACAD	08/15/2017 04:43:37 PM	47.677322	-122.394325
SUSPICIOUS CIRCUMSTANCES	05/26/2017 10:06:37 AM	47.678036	-122.394325
FALSE ALACAD	11/26/2017 12:03:01 PM	47.678036	-122.394325
TRAFFIC RELATED CALLS	03/03/2017 02:16:10 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	03/03/2017 12:02:53 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	03/03/2017 10:41:56 PM	47.675896	-122.39432
OTHER PROPERTY	05/09/2017 09:17:33 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	09/27/2017 07:20:53 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	11/20/2017 12:14:35 AM	47.675896	-122.39432
TRAFFIC RELATED CALLS	04/10/2017 04:41:52 PM	47.675896	-122.39432
MOTOR VEHICLE COLLISION INVESTIGATION	06/29/2017 03:47:07 AM	47.675896	-122.39432
TRAFFIC RELATED CALLS	07/07/2017 09:15:20 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	09/16/2017 12:32:14 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	07/03/2017 06:19:48 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	11/27/2017 08:28:01 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	12/18/2017 12:11:02 AM	47.675896	-122.39432
TRAFFIC RELATED CALLS	07/04/2017 08:12:27 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	07/29/2017 05:22:50 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	08/13/2017 03:50:59 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	07/18/2017 06:43:35 PM	47.675896	-122.39432
TRAFFIC RELATED CALLS	09/06/2017 01:54:40 AM	47.675896	-122.39432
TRAFFIC RELATED CALLS	09/06/2017 10:31:32 AM	47.675896	-122.39432
FALSE ALACAD	09/27/2017 01:12:31 PM	47.67661	-122.39432
BURGLARY	03/06/2017 02:22:38 PM	47.632267	-122.39431
FALSE ALACAD	08/27/2017 01:25:25 AM	47.632267	-122.39431
FALSE ALACAD	01/23/2017 04:17:39 AM	47.632267	-122.39431
TRAFFIC RELATED CALLS	07/16/2017 01:00:48 AM	47.69057	-122.39429
SUSPICIOUS CIRCUMSTANCES	10/03/2017 06:11:04 AM	47.697514	-122.39428
SUSPICIOUS CIRCUMSTANCES	10/08/2017 06:46:21 AM	47.697514	-122.39428
SUSPICIOUS CIRCUMSTANCES	10/08/2017 06:54:32 AM	47.697514	-122.39428
"THREATS, HARASSMENT"	09/21/2017 12:31:45 AM	47.697514	-122.39428
SUSPICIOUS CIRCUMSTANCES	03/04/2017 08:37:52 AM	47.632294	-122.394264
TRAFFIC RELATED CALLS	04/12/2017 01:52:34 PM	47.632294	-122.394264
TRESPASS	05/04/2017 05:55:34 PM	47.632294	-122.394264
TRAFFIC RELATED CALLS	02/05/2017 06:47:44 PM	47.632294	-122.394264
SUSPICIOUS CIRCUMSTANCES	05/12/2017 08:42:47 AM	47.633034	-122.394264
HAZARDS	10/16/2017 01:00:36 PM	47.633034	-122.394264
TRAFFIC RELATED CALLS	10/30/2017 03:08:11 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	05/23/2017 04:24:07 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	05/23/2017 07:47:02 AM	47.669468	-122.394264
FALSE ALACAD	01/25/2017 08:11:18 AM	47.669468	-122.394264
FALSE ALACAD	01/25/2017 10:37:02 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	09/09/2017 07:34:58 PM	47.669468	-122.394264
BURGLARY	06/08/2017 11:58:40 AM	47.669468	-122.394264
SUSPICIOUS CIRCUMSTANCES	04/30/2017 01:56:41 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	05/30/2017 07:24:18 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	05/30/2017 10:38:08 PM	47.669468	-122.394264
CAR PROWL	06/08/2017 08:56:44 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	12/29/2017 10:53:52 AM	47.669468	-122.394264
MISCELLANEOUS MISDEMEANORS	07/06/2017 04:26:49 PM	47.669468	-122.394264
TRESPASS	07/01/2017 07:59:02 PM	47.669468	-122.394264
DISTURBANCES	02/18/2017 03:26:58 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	04/12/2017 10:38:38 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	10/04/2017 07:35:43 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	11/08/2017 07:43:06 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	03/15/2017 08:02:50 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	06/01/2017 08:25:34 PM	47.669468	-122.394264
DISTURBANCES	12/16/2017 04:37:49 AM	47.669468	-122.394264
TRAFFIC RELATED CALLS	12/30/2017 10:46:35 PM	47.669468	-122.394264
FALSE ALACAD	07/04/2017 05:58:54 AM	47.669468	-122.394264
DISTURBANCES	06/17/2017 02:43:31 AM	47.669468	-122.394264
DISTURBANCES	12/16/2017 11:47:42 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	08/30/2017 04:59:23 PM	47.669468	-122.394264
BURGLARY	10/10/2017 05:26:25 PM	47.669468	-122.394264
DISTURBANCES	10/12/2017 04:22:26 AM	47.669468	-122.394264
DISTURBANCES	09/01/2017 09:46:29 PM	47.669468	-122.394264
TRAFFIC RELATED CALLS	06/22/2017 06:34:38 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	03/19/2017 09:42:23 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	10/13/2017 03:47:31 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	06/08/2017 12:38:02 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	07/10/2017 07:48:49 AM	47.670197	-122.394264
DISTURBANCES	08/10/2017 02:12:17 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	06/28/2017 04:31:07 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	08/10/2017 07:59:02 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	10/17/2017 11:47:02 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	07/19/2017 07:00:42 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	10/18/2017 02:52:11 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	11/30/2017 01:15:33 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	06/05/2017 09:12:29 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	07/30/2017 04:46:05 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	06/21/2017 06:46:27 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	07/20/2017 12:05:30 AM	47.670197	-122.394264
TRAFFIC RELATED CALLS	10/10/2017 09:30:41 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	08/31/2017 10:45:36 PM	47.670197	-122.394264
FALSE ALACAD	12/18/2017 12:36:45 PM	47.670197	-122.394264
TRAFFIC RELATED CALLS	10/11/2017 08:03:33 AM	47.670197	-122.394264
SUSPICIOUS CIRCUMSTANCES	09/28/2017 03:52:16 AM	47.670925	-122.394264
FALSE ALACAD	03/08/2017 12:37:34 PM	47.670925	-122.394264
FALSE ALACAD	10/01/2017 12:26:53 AM	47.670925	-122.394264
TRAFFIC RELATED CALLS	05/20/2017 10:12:25 AM	47.670925	-122.394264
BEHAVIORAL HEALTH	10/26/2017 12:44:25 AM	47.670925	-122.394264
DISTURBANCES	07/15/2017 10:21:33 PM	47.671654	-122.394264
SUSPICIOUS CIRCUMSTANCES	08/13/2017 07:26:24 PM	47.671654	-122.394264
FALSE ALACAD	08/27/2017 10:14:45 AM	47.633404	-122.39426
SUSPICIOUS CIRCUMSTANCES	03/02/2017 08:02:49 PM	47.63413	-122.39426
BURGLARY	05/21/2017 05:55:57 AM	47.63413	-122.39426
MOTOR VEHICLE COLLISION INVESTIGATION	12/05/2017 09:37:43 PM	47.635197	-122.39425
SUSPICIOUS CIRCUMSTANCES	07/01/2017 01:33:19 AM	47.635197	-122.39425
MOTOR VEHICLE COLLISION INVESTIGATION	08/28/2017 07:20:20 PM	47.64461	-122.39425
CAR PROWL	04/05/2017 01:17:35 AM	47.64774	-122.39424
DISTURBANCES	09/13/2017 04:04:18 AM	47.64774	-122.39424
BURGLARY	05/03/2017 03:18:54 PM	47.64774	-122.39424
SUSPICIOUS CIRCUMSTANCES	02/09/2017 01:45:44 PM	47.64774	-122.39424
BURGLARY	09/22/2017 11:19:35 PM	47.64774	-122.39424
TRAFFIC RELATED CALLS	07/01/2017 12:11:05 AM	47.64864	-122.39424
SUSPICIOUS CIRCUMSTANCES	07/25/2017 04:30:02 PM	47.637764	-122.39423
FALSE ALACAD	08/10/2017 01:01:01 PM	47.637764	-122.39423
FALSE ALACAD	09/14/2017 02:57:10 PM	47.637764	-122.39423
SUSPICIOUS CIRCUMSTANCES	10/24/2017 03:34:15 PM	47.637764	-122.39423
CAR PROWL	12/13/2017 11:18:17 AM	47.637764	-122.39423
FALSE ALACAD	05/05/2017 04:10:23 PM	47.637764	-122.39423
FALSE ALACAD	02/08/2017 01:40:38 PM	47.637764	-122.39423
FALSE ALACAD	12/17/2017 01:41:21 PM	47.637764	-122.39423
BURGLARY	03/21/2017 04:32:41 PM	47.649548	-122.39423
SUSPICIOUS CIRCUMSTANCES	06/02/2017 07:33:05 AM	47.649548	-122.39423
CAR PROWL	08/13/2017 06:34:59 PM	47.649548	-122.39423
PROWLER	12/19/2017 04:08:32 AM	47.649548	-122.39423
SUSPICIOUS CIRCUMSTANCES	12/03/2017 04:31:50 AM	47.649548	-122.39423
SUSPICIOUS CIRCUMSTANCES	10/18/2017 09:44:09 PM	47.650906	-122.394226
FALSE ALACAD	03/30/2017 07:56:32 AM	47.65181	-122.394226
FRAUD CALLS	08/26/2017 07:19:57 PM	47.65181	-122.394226
DISTURBANCES	11/16/2017 03:56:04 AM	47.65181	-122.394226
TRAFFIC RELATED CALLS	09/07/2017 03:35:34 AM	47.65226	-122.394226
SUSPICIOUS CIRCUMSTANCES	02/17/2017 11:44:58 PM	47.65362	-122.39422
SUSPICIOUS CIRCUMSTANCES	12/22/2017 03:25:39 AM	47.65362	-122.39422
SUSPICIOUS CIRCUMSTANCES	02/05/2017 11:47:07 PM	47.65362	-122.39422
FALSE ALACAD	12/03/2017 10:07:59 PM	47.65362	-122.39422
LIQUOR VIOLATIONS	10/11/2017 12:18:54 AM	47.6392	-122.39421
MOTOR VEHICLE COLLISION INVESTIGATION	03/09/2017 12:43:25 PM	47.6439	-122.3942
FALSE ALACAD	12/23/2017 01:43:25 PM	47.64036	-122.394196
AUTO THEFTS	04/28/2017 02:22:26 PM	47.64036	-122.394196
SUSPICIOUS CIRCUMSTANCES	12/12/2017 04:22:44 PM	47.64036	-122.394196
BEHAVIORAL HEALTH	12/17/2017 03:38:26 AM	47.64036	-122.394196
